1052,1712,
1052,1664,
1052,2296,
1052,2458,
1052,1508,
1052,2223,
1052,2812,
1052,1962,
1052,2271,
1052,2622,
1052,2765,
1052,2438,
1052,1109,
1052,2941,
1052,2266,
1052,1234,
1052,1938,
1052,2956,
1052,559,
1052,642,
1052,2701,
1052,1212,
1052,53,
1052,1044,
1052,1183,
1052,76,
1052,873,
1679,2671,
119,1629,
2954,813,
2954,1649,
2954,602,
2954,2936,
2954,844,
1743,750,
1743,2533,
1421,693,
272,428,
272,2540,
272,420,
272,1436,
877,2124,
877,2607,
877,1292,
877,133,
877,2270,
877,123,
877,1080,
2771,980,
782,236,
782,586,
782,1523,
782,1302,
2825,2834,
1524,2323,
898,2013,
898,1622,
898,136,
898,1320,
898,2437,
898,1371,
898,492,
898,2005,
1462,2058,
1462,2341,
1462,356,
1610,16,
2405,227,
2862,1253,
2516,417,
2516,2374,
2516,1084,
1986,1056,
1986,2214,
1986,1991,
398,2820,
963,2164,
415,304,
415,751,
415,404,
415,1912,
415,12,
415,1145,
415,47,
415,1537,
2100,1809,
2100,2064,
2100,2451,
1254,2109,
2261,35,
2261,1269,
1353,757,
1353,2053,
1353,187,
1353,2684,
1353,1060,
1353,1049,
1353,1312,
1353,1953,
1353,2649,
1353,1171,
1353,2142,
1353,2638,
1353,1036,
1353,2686,
1353,626,
1353,936,
1353,868,
1353,2931,
1353,75,
1353,2926,
1353,2086,
1353,2766,
1353,88,
1353,220,
1353,228,
1353,998,
1353,975,
1353,32,
1353,1865,
1353,210,
1353,991,
1353,0,
1353,880,
1353,967,
1353,1782,
1353,1944,
1353,1406,
1353,1852,
1353,2333,
1353,2101,
1353,1715,
1353,257,
1353,1046,
1353,2175,
1353,2317,
1353,2197,
1353,2299,
1353,2562,
1353,2251,
1353,1354,
1353,2160,
1353,2897,
1353,951,
1353,2090,
1353,1102,
1353,1697,
1353,18,
1353,2224,
1353,2924,
1353,2038,
1353,475,
1353,247,
1353,1410,
1353,681,
1353,2481,
1353,2337,
1353,2718,
1353,1659,
1353,142,
1353,1157,
1353,847,
1353,199,
1353,334,
1353,141,
1353,674,
1353,246,
1353,1278,
1353,2957,
1353,1793,
1353,1603,
1353,1567,
1353,838,
1353,1915,
1353,78,
1353,1127,
1353,354,
1353,2611,
1353,1319,
1353,2320,
1353,1360,
1353,1069,
1353,218,
1353,1999,
1353,2756,
1353,2928,
1353,1590,
1353,273,
1353,1774,
1353,2272,
1353,512,
1353,1798,
1353,345,
1353,1408,
1353,899,
1353,995,
1353,205,
1353,1942,
1353,1438,
1353,1563,
1353,385,
1353,2652,
1353,1026,
1353,370,
1353,1411,
1353,2062,
1353,271,
1353,2495,
810,1201,
810,541,
2219,353,
2219,1162,
2732,1706,
2732,636,
885,2804,
2209,2612,
2209,1880,
2209,1825,
2209,1808,
2209,2263,
1965,2085,
1965,1757,
1965,1073,
1965,2171,
1965,1325,
1965,823,
1965,1423,
1965,2572,
1965,446,
1965,2853,
1965,1002,
1965,1804,
1965,422,
1965,196,
1965,313,
1965,2578,
1965,692,
1965,2923,
1965,2720,
1965,164,
1965,611,
1965,955,
1965,2871,
1965,689,
1965,1751,
1965,1568,
1965,2286,
1965,2156,
1965,1779,
1965,2218,
1965,562,
1965,2404,
1965,1608,
1965,434,
1965,663,
1965,709,
1965,1156,
1965,1195,
1965,1359,
1965,2006,
1965,2169,
1965,1237,
1965,1592,
1965,1901,
1965,2528,
1965,2927,
1965,1240,
1965,1929,
1965,466,
1965,2893,
1965,1038,
1965,557,
1965,1444,
1965,1148,
1965,2685,
1965,1077,
1965,1310,
1965,2629,
1965,2763,
1965,2028,
1965,485,
1965,685,
1965,1296,
1965,2480,
1965,2752,
1965,2672,
1965,14,
1965,63,
1965,1181,
1965,2280,
1965,971,
1965,1019,
1965,836,
1965,333,
1965,2615,
1965,2870,
1965,874,
1965,25,
1965,2775,
1965,1883,
1965,1105,
1965,2018,
1965,365,
2946,355,
2946,2466,
2946,1595,
2946,496,
2946,394,
2946,1552,
2946,139,
2946,544,
2946,2054,
2946,1384,
2946,2486,
2946,2505,
2946,1467,
2946,2639,
2946,135,
2946,493,
2946,1144,
2946,2193,
2946,2565,
2946,1855,
2946,2755,
2946,1330,
2946,758,
2946,1534,
2946,1581,
2946,2519,
2946,2759,
2946,2168,
2946,649,
2946,728,
2946,1870,
2946,1747,
2946,337,
2946,2347,
2946,893,
2946,1637,
2946,789,
2946,2393,
2946,1419,
2946,1108,
2946,2808,
2946,155,
2946,1544,
2946,1507,
2946,2733,
2946,233,
2946,2664,
2946,130,
2946,2239,
2946,2007,
2946,607,
2946,848,
2946,1988,
2946,585,
2946,156,
2946,523,
2946,2087,
2946,2561,
2946,1218,
2946,2408,
2946,859,
2946,30,
2946,408,
2946,2460,
2946,426,
2946,256,
2946,786,
2946,2427,
2946,2140,
2946,500,
2946,1778,
2946,1844,
2946,72,
2946,2151,
2946,1572,
2946,986,
2946,981,
2946,364,
2946,2907,
2946,308,
2946,738,
2946,1286,
2809,582,
2809,149,
2809,1377,
2809,2817,
2809,2601,
2809,1669,
2809,804,
2809,1964,
2809,376,
2809,2230,
2809,600,
2809,2764,
2809,1431,
2809,217,
2809,1192,
2809,1204,
2809,2753,
2809,575,
2809,1958,
2809,321,
2809,2245,
2809,2655,
2809,1905,
2809,1433,
2809,1755,
2809,1768,
2809,2889,
2809,1393,
2809,241,
2809,2222,
2809,1098,
2809,1527,
2809,2642,
2809,891,
2809,484,
2809,988,
2809,1557,
2809,1013,
2809,2410,
2809,1897,
2809,677,
2809,2786,
2809,664,
2809,152,
2809,2597,
2809,342,
2809,188,
2809,2454,
2809,1670,
2809,2541,
2809,1067,
2809,515,
2809,542,
2809,767,
2809,57,
2809,1583,
2809,2067,
2809,410,
2809,2934,
2809,299,
2809,1274,
2809,327,
2809,2573,
2809,2513,
2809,1502,
2809,2072,
2809,1050,
2809,983,
2809,2423,
2809,2512,
2809,2129,
2809,797,
2809,445,
2809,1638,
2809,812,
2809,855,
2809,2873,
2809,2311,
2809,552,
850,2017,
850,2841,
850,569,
850,2523,
850,1255,
850,42,
850,497,
850,328,
850,871,
850,306,
850,2354,
850,775,
850,1184,
850,2035,
850,98,
850,2511,
850,1924,
850,1000,
850,2875,
850,1486,
850,867,
850,2343,
850,1261,
850,476,
850,821,
850,2814,
850,1770,
850,1034,
850,796,
850,2119,
850,694,
850,1967,
850,743,
850,2681,
850,2499,
850,1810,
850,1262,
850,1305,
850,851,
850,2441,
850,1800,
850,2141,
850,2645,
850,215,
850,2173,
850,879,
850,755,
850,2091,
850,1304,
850,1489,
850,295,
850,2961,
850,1978,
850,1643,
850,1573,
2743,2606,
2743,1465,
2743,609,
2743,577,
2061,438,
833,1293,
833,2259,
529,2827,
969,1691,
969,2663,
969,2949,
969,2747,
969,2585,
969,624,
969,2063,
969,2228,
2943,254,
667,2330,
1787,120,
1787,168,
1787,449,
1787,943,
1787,307,
1787,2745,
1787,1380,
1787,846,
1787,1826,
1787,375,
1787,1682,
1787,2568,
1787,1684,
1787,1729,
1787,1323,
1787,2538,
1787,230,
1787,1575,
1787,659,
1787,495,
1787,1739,
1787,1663,
1787,1437,
1787,2378,
1787,2106,
1787,491,
1787,2788,
1787,3,
1787,2694,
1787,752,
1787,2108,
1787,2501,
1787,2388,
1787,1853,
1787,2199,
1787,1263,
1787,1350,
1787,927,
1787,1709,
1787,2260,
1787,1898,
1787,296,
1787,1137,
1787,1700,
1787,4,
1787,2187,
1787,842,
1787,1566,
1787,2301,
1787,1725,
1787,1921,
1787,2605,
1787,1667,
1787,1668,
1787,1452,
1787,110,
1787,2468,
1787,1516,
1787,629,
1787,1517,
1787,362,
1787,1730,
1787,1972,
1787,944,
1787,2195,
1787,701,
1787,587,
1787,1604,
1787,1790,
1787,2412,
1787,2498,
1787,1606,
1787,2331,
1787,2945,
1787,990,
1787,2669,
1787,2231,
1787,369,
1787,554,
1787,1767,
1787,2165,
1787,2858,
1787,1599,
1787,1600,
1787,2714,
1787,845,
1787,2297,
1787,989,
1787,2507,
1787,91,
1787,2724,
1787,2742,
1787,1154,
1787,419,
1787,1270,
1787,1070,
1787,974,
1787,621,
1787,411,
1787,2488,
1787,461,
702,2098,
125,2725,
590,1086,
2503,157,
1063,2422,
2269,2396,
1932,55,
2522,1996,
2518,1673,
237,2039,
1281,2167,
935,2457,
973,1066,
1547,1246,
1971,147,
2665,1370,
616,2761,
1045,414,
2367,2183,
332,2861,
1483,2329,
2898,2667,
2009,1288,
1744,1453,
1744,1170,
1284,1228,
134,2444,
226,1704,
226,1820,
226,1618,
189,1931,
189,514,
128,2648,
715,2435,
715,2908,
2896,765,
2015,2425,
1660,954,
1210,705,
1210,1015,
1210,651,
1210,926,
1095,2482,
1095,177,
1621,1120,
1621,2608,
837,1110,
837,2356,
837,201,
1529,1630,
1529,2963,
1677,2429,
1677,2677,
910,1257,
910,578,
1702,2021,
2089,525,
1339,726,
1339,276,
89,959,
2850,684,
2729,623,
1850,2027,
1309,2065,
2750,1941,
1829,2217,
1829,2121,
1014,2143,
1014,2589,
1276,1907,
15,213,
526,608,
526,640,
2911,1214,
2093,2758,
835,1442,
683,1498,
1935,2527,
1935,1232,
1935,1908,
2604,301,
194,719,
194,1555,
413,686,
2088,1389,
1230,2303,
805,184,
2078,1602,
2078,105,
2619,591,
2770,2105,
1315,1352,
2455,794,
2455,459,
2735,402,
2735,2711,
2939,1058,
2939,2158,
712,1048,
1106,2389,
1106,2059,
1106,1285,
1317,1194,
2790,1579,
2291,576,
1740,2449,
2903,2362,
1035,865,
643,1031,
1136,462,
2229,2680,
1707,1868,
2464,2048,
2146,897,
2070,1541,
2867,13,
2867,2584,
2867,2553,
2609,1017,
1666,2074,
1666,2744,
1001,1348,
2200,1738,
2200,2968,
2955,2049,
81,2010,
1372,1892,
941,997,
939,1505,
1641,1497,
665,1984,
1763,2407,
1763,1139,
1387,2467,
2697,1178,
2697,1012,
1223,2170,
1223,1,
1223,2083,
1223,86,
1223,1039,
1223,344,
1223,1458,
1223,2212,
1223,412,
1223,263,
1223,2591,
1223,1806,
1223,1340,
1223,884,
1223,1233,
1223,2133,
1223,1786,
1223,310,
1223,2036,
1223,102,
1223,958,
1223,2376,
1223,1904,
1223,103,
1223,1895,
1223,593,
1223,2442,
1223,811,
1223,1688,
1223,532,
1223,372,
1223,1585,
1223,1090,
1223,1543,
1223,1864,
1223,114,
1223,280,
1223,2678,
1223,1501,
1910,1887,
1910,1723,
1910,2695,
1910,2748,
1910,2819,
1910,2459,
1910,1584,
2289,2860,
2289,854,
1215,111,
1215,1859,
946,2060,
946,546,
27,1930,
27,2116,
1576,1463,
1576,1379,
2526,1545,
2526,1830,
2526,727,
2526,2290,
2526,258,
2526,2579,
1313,2264,
1313,90,
1313,536,
1313,638,
1313,2902,
1313,2326,
1313,1224,
1363,1252,
1363,1209,
1363,346,
1363,323,
1363,632,
162,302,
162,255,
1503,533,
2844,150,
2002,933,
397,2436,
397,1817,
397,618,
397,2332,
1021,1569,
1021,1427,
1021,1337,
1021,2847,
2700,212,
2700,2206,
2656,696,
2656,1269,
2656,708,
1913,1216,
2181,1381,
2181,1471,
2181,1968,
2181,1231,
2582,2198,
2582,2816,
2582,931,
2582,2232,
2582,297,
2582,300,
2582,1311,
2582,2192,
2582,1415,
2582,2000,
2582,1564,
2582,2243,
2582,2852,
2582,2610,
2582,1119,
2582,2363,
2582,2041,
2582,1845,
2582,513,
2582,2103,
2582,1815,
2582,744,
2582,1198,
2582,1280,
2582,2868,
2582,94,
2940,1558,
2940,331,
2940,1773,
2940,2836,
2940,1457,
2940,2484,
2940,2,
2940,530,
2940,2785,
2940,478,
2940,1076,
2940,1143,
2940,2644,
2940,229,
2940,1417,
2940,208,
2940,2350,
2940,713,
2940,1509,
2940,625,
2940,1969,
2940,1074,
2940,1394,
2940,2439,
2940,1061,
2940,436,
70,1914,
2595,528,
2595,1694,
